,0
1738,Just tell him the truth—that you never loved him—and it’s all wiped out forever.”  She looked at him blindly.
1739,“Why—how could I love him—possibly?”  “You never loved him.”  She hesitated.
1740,"Her eyes fell on Jordan and me with a sort of appeal, as though she realized at last what she was doing—and as though she had never, all along, intended doing anything at all."
1741,But it was done now.
1742,It was too late.
1743,"“I never loved him,” she said, with perceptible reluctance."
1744,“Not at Kapiolani?” demanded Tom suddenly.
1745,"“No.”  From the ballroom beneath, muffled and suffocating chords were drifting up on hot waves of air."
1746,"“Not that day I carried you down from the Punch Bowl to keep your shoes dry?” There was a husky tenderness in his tone … “Daisy?”  “Please don’t.” Her voice was cold, but the rancour was gone from it."
1747,She looked at Gatsby.
1748,"“There, Jay,” she said—but her hand as she tried to light a cigarette was trembling."
1749,Suddenly she threw the cigarette and the burning match on the carpet.
1750,"“Oh, you want too much!” she cried to Gatsby."
1751,“I love you now—isn’t that enough?
1752,I can’t help what’s past.” She began to sob helplessly.
1753,“I did love him once—but I loved you too.”  Gatsby’s eyes opened and closed.
1754,“You loved me too?” he repeated.
1755,"“Even that’s a lie,” said Tom savagely."
1756,“She didn’t know you were alive.
1757,"Why—there’s things between Daisy and me that you’ll never know, things that neither of us can ever forget.”  The words seemed to bite physically into Gatsby."
1758,"“I want to speak to Daisy alone,” he insisted."
1759,"“She’s all excited now—”  “Even alone I can’t say I never loved Tom,” she admitted in a pitiful voice."
1760,"“It wouldn’t be true.”  “Of course it wouldn’t,” agreed Tom."
1761,She turned to her husband.
1762,"“As if it mattered to you,” she said."
1763,“Of course it matters.
1764,"I’m going to take better care of you from now on.”  “You don’t understand,” said Gatsby, with a touch of panic."
1765,“You’re not going to take care of her any more.”  “I’m not?” Tom opened his eyes wide and laughed.
1766,He could afford to control himself now.
1767,"“Why’s that?”  “Daisy’s leaving you.”  “Nonsense.”  “I am, though,” she said with a visible effort."
1768,“She’s not leaving me!” Tom’s words suddenly leaned down over Gatsby.
1769,“Certainly not for a common swindler who’d have to steal the ring he put on her finger.”  “I won’t stand this!” cried Daisy.
1770,"“Oh, please let’s get out.”  “Who are you, anyhow?” broke out Tom."
1771,“You’re one of that bunch that hangs around with Meyer Wolfshiem—that much I happen to know.
1772,"I’ve made a little investigation into your affairs—and I’ll carry it further tomorrow.”  “You can suit yourself about that, old sport,” said Gatsby steadily."
1773,“I found out what your ‘drugstores’ were.” He turned to us and spoke rapidly.
1774,“He and this Wolfshiem bought up a lot of side-street drugstores here and in Chicago and sold grain alcohol over the counter.
1775,That’s one of his little stunts.
1776,"I picked him for a bootlegger the first time I saw him, and I wasn’t far wrong.”  “What about it?” said Gatsby politely."
1777,"“I guess your friend Walter Chase wasn’t too proud to come in on it.”  “And you left him in the lurch, didn’t you?"
1778,You let him go to jail for a month over in New Jersey.
1779,God!
1780,You ought to hear Walter on the subject of you.”  “He came to us dead broke.
1781,"He was very glad to pick up some money, old sport.”  “Don’t you call me ‘old sport’!” cried Tom."
1782,Gatsby said nothing.
1783,"“Walter could have you up on the betting laws too, but Wolfshiem scared him into shutting his mouth.”  That unfamiliar yet recognizable look was back again in Gatsby’s face."
1784,"“That drugstore business was just small change,” continued Tom slowly, “but you’ve got something on now that Walter’s afraid to tell me about.”  I glanced at Daisy, who was staring terrified between Gatsby and her husband, and at Jordan, who had begun to balance an invisible but absorbing object on the tip of her chin."
1785,Then I turned back to Gatsby—and was startled at his expression.
1786,He looked—and this is said in all contempt for the babbled slander of his garden—as if he had “killed a man.” For a moment the set of his face could be described in just that fantastic way.
1787,"It passed, and he began to talk excitedly to Daisy, denying everything, defending his name against accusations that had not been made."
1788,"But with every word she was drawing further and further into herself, so he gave that up, and only the dead dream fought on as the afternoon slipped away, trying to touch what was no longer tangible, struggling unhappily, undespairingly, toward that lost voice across the room."
1789,The voice begged again to go.
1790,"“Please, Tom!"
1791,"I can’t stand this any more.”  Her frightened eyes told that whatever intentions, whatever courage she had had, were definitely gone."
1792,"“You two start on home, Daisy,” said Tom."
1793,"“In Mr. Gatsby’s car.”  She looked at Tom, alarmed now, but he insisted with magnanimous scorn."
1794,“Go on.
1795,He won’t annoy you.
1796,"I think he realizes that his presumptuous little flirtation is over.”  They were gone, without a word, snapped out, made accidental, isolated, like ghosts, even from our pity."
1797,After a moment Tom got up and began wrapping the unopened bottle of whisky in the towel.
1798,“Want any of this stuff?
1799,Jordan?
1800,… Nick?”  I didn’t answer.
1801,“Nick?” He asked again.
1802,“What?”  “Want any?”  “No … I just remembered that today’s my birthday.”  I was thirty.
1803,"Before me stretched the portentous, menacing road of a new decade."
1804,It was seven o’clock when we got into the coupé with him and started for Long Island.
1805,"Tom talked incessantly, exulting and laughing, but his voice was as remote from Jordan and me as the foreign clamour on the sidewalk or the tumult of the elevated overhead."
1806,"Human sympathy has its limits, and we were content to let all their tragic arguments fade with the city lights behind."
1807,"Thirty—the promise of a decade of loneliness, a thinning list of single men to know, a thinning briefcase of enthusiasm, thinning hair."
1808,"But there was Jordan beside me, who, unlike Daisy, was too wise ever to carry well-forgotten dreams from age to age."
1809,As we passed over the dark bridge her wan face fell lazily against my coat’s shoulder and the formidable stroke of thirty died away with the reassuring pressure of her hand.
1810,So we drove on toward death through the cooling twilight.
1811,"------------------------------------------------------------------------  The young Greek, Michaelis, who ran the coffee joint beside the ash-heaps was the principal witness at the inquest."
1812,"He had slept through the heat until after five, when he strolled over to the garage, and found George Wilson sick in his office—really sick, pale as his own pale hair and shaking all over."
1813,"Michaelis advised him to go to bed, but Wilson refused, saying that he’d miss a lot of business if he did."
1814,While his neighbour was trying to persuade him a violent racket broke out overhead.
1815,"“I’ve got my wife locked in up there,” explained Wilson calmly."
1816,"“She’s going to stay there till the day after tomorrow, and then we’re going to move away.”  Michaelis was astonished; they had been neighbours for four years, and Wilson had never seemed faintly capable of such a statement."
1817,"Generally he was one of these worn-out men: when he wasn’t working, he sat on a chair in the doorway and stared at the people and the cars that passed along the road."
1818,"When anyone spoke to him he invariably laughed in an agreeable, colourless way."
1819,He was his wife’s man and not his own.
1820,"So naturally Michaelis tried to find out what had happened, but Wilson wouldn’t say a word—instead he began to throw curious, suspicious glances at his visitor and ask him what he’d been doing at certain times on certain days."
1821,"Just as the latter was getting uneasy, some workmen came past the door bound for his restaurant, and Michaelis took the opportunity to get away, intending to come back later."
1822,But he didn’t.
1823,"He supposed he forgot to, that’s all."
1824,"When he came outside again, a little after seven, he was reminded of the conversation because he heard Mrs. Wilson’s voice, loud and scolding, downstairs in the garage."
1825,“Beat me!” he heard her cry.
1826,"“Throw me down and beat me, you dirty little coward!”  A moment later she rushed out into the dusk, waving her hands and shouting—before he could move from his door the business was over."
1827,"The “death car” as the newspapers called it, didn’t stop; it came out of the gathering darkness, wavered tragically for a moment, and then disappeared around the next bend."
1828,Mavro Michaelis wasn’t even sure of its colour—he told the first policeman that it was light green.
1829,"The other car, the one going toward New York, came to rest a hundred yards beyond, and its driver hurried back to where Myrtle Wilson, her life violently extinguished, knelt in the road and mingled her thick dark blood with the dust."
1830,"Michaelis and this man reached her first, but when they had torn open her shirtwaist, still damp with perspiration, they saw that her left breast was swinging loose like a flap, and there was no need to listen for the heart beneath."
1831,"The mouth was wide open and ripped a little at the corners, as though she had choked a little in giving up the tremendous vitality she had stored so long."
1832,------------------------------------------------------------------------  We saw the three or four automobiles and the crowd when we were still some distance away.
1833,“Wreck!” said Tom.
1834,“That’s good.
1835,"Wilson’ll have a little business at last.”  He slowed down, but still without any intention of stopping, until, as we came nearer, the hushed, intent faces of the people at the garage door made him automatically put on the brakes."
1836,"“We’ll take a look,” he said doubtfully, “just a look.”  I became aware now of a hollow, wailing sound which issued incessantly from the garage, a sound which as we got out of the coupé and walked toward the door resolved itself into the words “Oh, my God!” uttered over and over in a gasping moan."
1837,"“There’s some bad trouble here,” said Tom excitedly."
1838,"He reached up on tiptoes and peered over a circle of heads into the garage, which was lit only by a yellow light in a swinging metal basket overhead."
1839,"Then he made a harsh sound in his throat, and with a violent thrusting movement of his powerful arms pushed his way through."
1840,The circle closed up again with a running murmur of expostulation; it was a minute before I could see anything at all.
1841,"Then new arrivals deranged the line, and Jordan and I were pushed suddenly inside."
1842,"Myrtle Wilson’s body, wrapped in a blanket, and then in another blanket, as though she suffered from a chill in the hot night, lay on a worktable by the wall, and Tom, with his back to us, was bending over it, motionless."
1843,Next to him stood a motorcycle policeman taking down names with much sweat and correction in a little book.
1844,"At first I couldn’t find the source of the high, groaning words that echoed clamorously through the bare garage—then I saw Wilson standing on the raised threshold of his office, swaying back and forth and holding to the doorposts with both hands."
1845,"Some man was talking to him in a low voice and attempting, from time to time, to lay a hand on his shoulder, but Wilson neither heard nor saw."
1846,"His eyes would drop slowly from the swinging light to the laden table by the wall, and then jerk back to the light again, and he gave out incessantly his high, horrible call:  “Oh, my Ga-od!"
1847,"Oh, my Ga-od!"
1848,"Oh, Ga-od!"
1849,"Oh, my Ga-od!”  Presently Tom lifted his head with a jerk and, after staring around the garage with glazed eyes, addressed a mumbled incoherent remark to the policeman."
1850,"“M-a-v—” the policeman was saying, “—o—”  “No, r—” corrected the man, “M-a-v-r-o—”  “Listen to me!” muttered Tom fiercely."
1851,"“r—” said the policeman, “o—”  “g—”  “g—” He looked up as Tom’s broad hand fell sharply on his shoulder."
1852,"“What you want, fella?”  “What happened?—that’s what I want to know.”  “Auto hit her."
1853,"Ins’antly killed.”  “Instantly killed,” repeated Tom, staring."
1854,“She ran out ina road.
1855,"Son-of-a-bitch didn’t even stopus car.”  “There was two cars,” said Michaelis, “one comin’, one goin’, see?”  “Going where?” asked the policeman keenly."
1856,“One goin’ each way.
1857,"Well, she”—his hand rose toward the blankets but stopped halfway and fell to his side—“she ran out there an’ the one comin’ from N’York knock right into her, goin’ thirty or forty miles an hour.”  “What’s the name of this place here?” demanded the officer."
1858,“Hasn’t got any name.”  A pale well-dressed negro stepped near.
1859,"“It was a yellow car,” he said, “big yellow car."
1860,New.”  “See the accident?” asked the policeman.
1861,"“No, but the car passed me down the road, going faster’n forty."
1862,"Going fifty, sixty.”  “Come here and let’s have your name."
1863,Look out now.
1864,"I want to get his name.”  Some words of this conversation must have reached Wilson, swaying in the office door, for suddenly a new theme found voice among his grasping cries:  “You don’t have to tell me what kind of car it was!"
1865,"I know what kind of car it was!”  Watching Tom, I saw the wad of muscle back of his shoulder tighten under his coat."
1866,"He walked quickly over to Wilson and, standing in front of him, seized him firmly by the upper arms."
1867,"“You’ve got to pull yourself together,” he said with soothing gruffness."
1868,Wilson’s eyes fell upon Tom; he started up on his tiptoes and then would have collapsed to his knees had not Tom held him upright.
1869,"“Listen,” said Tom, shaking him a little."
1870,"“I just got here a minute ago, from New York."
1871,I was bringing you that coupé we’ve been talking about.
1872,That yellow car I was driving this afternoon wasn’t mine—do you hear?
1873,"I haven’t seen it all afternoon.”  Only the negro and I were near enough to hear what he said, but the policeman caught something in the tone and looked over with truculent eyes."
1874,“What’s all that?” he demanded.
1875,“I’m a friend of his.” Tom turned his head but kept his hands firm on Wilson’s body.
1876,“He says he knows the car that did it … It was a yellow car.”  Some dim impulse moved the policeman to look suspiciously at Tom.
1877,"“And what colour’s your car?”  “It’s a blue car, a coupé.”  “We’ve come straight from New York,” I said."
1878,"Someone who had been driving a little behind us confirmed this, and the policeman turned away."
1879,"“Now, if you’ll let me have that name again correct—”  Picking up Wilson like a doll, Tom carried him into the office, set him down in a chair, and came back."
1880,"“If somebody’ll come here and sit with him,” he snapped authoritatively."
1881,He watched while the two men standing closest glanced at each other and went unwillingly into the room.
1882,"Then Tom shut the door on them and came down the single step, his eyes avoiding the table."
1883,"As he passed close to me he whispered: “Let’s get out.”  Self-consciously, with his authoritative arms breaking the way, we pushed through the still gathering crowd, passing a hurried doctor, case in hand, who had been sent for in wild hope half an hour ago."
1884,"Tom drove slowly until we were beyond the bend—then his foot came down hard, and the coupé raced along through the night."
1885,"In a little while I heard a low husky sob, and saw that the tears were overflowing down his face."
1886,“The God damned coward!” he whimpered.
1887,“He didn’t even stop his car.”  ------------------------------------------------------------------------  The Buchanans’ house floated suddenly toward us through the dark rustling trees.
1888,"Tom stopped beside the porch and looked up at the second floor, where two windows bloomed with light among the vines."
1889,"“Daisy’s home,” he said."
1890,As we got out of the car he glanced at me and frowned slightly.
1891,"“I ought to have dropped you in West Egg, Nick."
1892,"There’s nothing we can do tonight.”  A change had come over him, and he spoke gravely, and with decision."
1893,As we walked across the moonlight gravel to the porch he disposed of the situation in a few brisk phrases.
1894,"“I’ll telephone for a taxi to take you home, and while you’re waiting you and Jordan better go in the kitchen and have them get you some supper—if you want any.” He opened the door."
1895,"“Come in.”  “No, thanks."
1896,But I’d be glad if you’d order me the taxi.
1897,I’ll wait outside.”  Jordan put her hand on my arm.
1898,"“Won’t you come in, Nick?”  “No, thanks.”  I was feeling a little sick and I wanted to be alone."
1899,But Jordan lingered for a moment more.
1900,"“It’s only half-past nine,” she said."
1901,"I’d be damned if I’d go in; I’d had enough of all of them for one day, and suddenly that included Jordan too."
1902,"She must have seen something of this in my expression, for she turned abruptly away and ran up the porch steps into the house."
1903,"I sat down for a few minutes with my head in my hands, until I heard the phone taken up inside and the butler’s voice calling a taxi."
1904,"Then I walked slowly down the drive away from the house, intending to wait by the gate."
1905,I hadn’t gone twenty yards when I heard my name and Gatsby stepped from between two bushes into the path.
1906,"I must have felt pretty weird by that time, because I could think of nothing except the luminosity of his pink suit under the moon."
1907,“What are you doing?” I inquired.
1908,"“Just standing here, old sport.”  Somehow, that seemed a despicable occupation."
1909,"For all I knew he was going to rob the house in a moment; I wouldn’t have been surprised to see sinister faces, the faces of “Wolfshiem’s people,” behind him in the dark shrubbery."
1910,“Did you see any trouble on the road?” he asked after a minute.
1911,“Yes.”  He hesitated.
1912,“Was she killed?”  “Yes.”  “I thought so; I told Daisy I thought so.
1913,It’s better that the shock should all come at once.
1914,She stood it pretty well.”  He spoke as if Daisy’s reaction was the only thing that mattered.
1915,"“I got to West Egg by a side road,” he went on, “and left the car in my garage."
1916,"I don’t think anybody saw us, but of course I can’t be sure.”  I disliked him so much by this time that I didn’t find it necessary to tell him he was wrong."
1917,“Who was the woman?” he inquired.
1918,“Her name was Wilson.
1919,Her husband owns the garage.
1920,"How the devil did it happen?”  “Well, I tried to swing the wheel—” He broke off, and suddenly I guessed at the truth."
1921,"“Was Daisy driving?”  “Yes,” he said after a moment, “but of course I’ll say I was."
1922,"You see, when we left New York she was very nervous and she thought it would steady her to drive—and this woman rushed out at us just as we were passing a car coming the other way."
1923,"It all happened in a minute, but it seemed to me that she wanted to speak to us, thought we were somebody she knew."
1924,"Well, first Daisy turned away from the woman toward the other car, and then she lost her nerve and turned back."
1925,"The second my hand reached the wheel I felt the shock—it must have killed her instantly.”  “It ripped her open—”  “Don’t tell me, old sport.” He winced."
1926,“Anyhow—Daisy stepped on it.
1927,"I tried to make her stop, but she couldn’t, so I pulled on the emergency brake."
1928,Then she fell over into my lap and I drove on.
1929,"“She’ll be all right tomorrow,” he said presently."
1930,“I’m just going to wait here and see if he tries to bother her about that unpleasantness this afternoon.
1931,"She’s locked herself into her room, and if he tries any brutality she’s going to turn the light out and on again.”  “He won’t touch her,” I said."
1932,"“He’s not thinking about her.”  “I don’t trust him, old sport.”  “How long are you going to wait?”  “All night, if necessary."
1933,"Anyhow, till they all go to bed.”  A new point of view occurred to me."
1934,Suppose Tom found out that Daisy had been driving.
1935,He might think he saw a connection in it—he might think anything.
1936,I looked at the house; there were two or three bright windows downstairs and the pink glow from Daisy’s room on the ground floor.
1937,"“You wait here,” I said."
1938,"“I’ll see if there’s any sign of a commotion.”  I walked back along the border of the lawn, traversed the gravel softly, and tiptoed up the veranda steps."
1939,"The drawing-room curtains were open, and I saw that the room was empty."
1940,"Crossing the porch where we had dined that June night three months before, I came to a small rectangle of light which I guessed was the pantry window."
1941,"The blind was drawn, but I found a rift at the sill."
1942,"Daisy and Tom were sitting opposite each other at the kitchen table, with a plate of cold fried chicken between them, and two bottles of ale."
1943,"He was talking intently across the table at her, and in his earnestness his hand had fallen upon and covered her own."
1944,Once in a while she looked up at him and nodded in agreement.
1945,"They weren’t happy, and neither of them had touched the chicken or the ale—and yet they weren’t unhappy either."
1946,"There was an unmistakable air of natural intimacy about the picture, and anybody would have said that they were conspiring together."
1947,As I tiptoed from the porch I heard my taxi feeling its way along the dark road toward the house.
1948,Gatsby was waiting where I had left him in the drive.
1949,“Is it all quiet up there?” he asked anxiously.
1950,"“Yes, it’s all quiet.” I hesitated."
1951,“You’d better come home and get some sleep.”  He shook his head.
1952,“I want to wait here till Daisy goes to bed.
1953,"Good night, old sport.”  He put his hands in his coat pockets and turned back eagerly to his scrutiny of the house, as though my presence marred the sacredness of the vigil."
1954,So I walked away and left him standing there in the moonlight—watching over nothing.
1955,"VIII  I couldn’t sleep all night; a foghorn was groaning incessantly on the Sound, and I tossed half-sick between grotesque reality and savage, frightening dreams."
1956,"Toward dawn I heard a taxi go up Gatsby’s drive, and immediately I jumped out of bed and began to dress—I felt that I had something to tell him, something to warn him about, and morning would be too late."
1957,"Crossing his lawn, I saw that his front door was still open and he was leaning against a table in the hall, heavy with dejection or sleep."
1958,"“Nothing happened,” he said wanly."
1959,"“I waited, and about four o’clock she came to the window and stood there for a minute and then turned out the light.”  His house had never seemed so enormous to me as it did that night when we hunted through the great rooms for cigarettes."
1960,"We pushed aside curtains that were like pavilions, and felt over innumerable feet of dark wall for electric light switches—once I tumbled with a sort of splash upon the keys of a ghostly piano."
1961,"There was an inexplicable amount of dust everywhere, and the rooms were musty, as though they hadn’t been aired for many days."
1962,"I found the humidor on an unfamiliar table, with two stale, dry cigarettes inside."
1963,"Throwing open the French windows of the drawing-room, we sat smoking out into the darkness."
1964,"“You ought to go away,” I said."
1965,"“It’s pretty certain they’ll trace your car.”  “Go away now, old sport?”  “Go to Atlantic City for a week, or up to Montreal.”  He wouldn’t consider it."
1966,He couldn’t possibly leave Daisy until he knew what she was going to do.
1967,He was clutching at some last hope and I couldn’t bear to shake him free.
1968,"It was this night that he told me the strange story of his youth with Dan Cody—told it to me because “Jay Gatsby” had broken up like glass against Tom’s hard malice, and the long secret extravaganza was played out."
1969,"I think that he would have acknowledged anything now, without reserve, but he wanted to talk about Daisy."
1970,She was the first “nice” girl he had ever known.
1971,"In various unrevealed capacities he had come in contact with such people, but always with indiscernible barbed wire between."
1972,He found her excitingly desirable.
1973,"He went to her house, at first with other officers from Camp Taylor, then alone."
1974,It amazed him—he had never been in such a beautiful house before.
1975,"But what gave it an air of breathless intensity, was that Daisy lived there—it was as casual a thing to her as his tent out at camp was to him."
1976,"There was a ripe mystery about it, a hint of bedrooms upstairs more beautiful and cool than other bedrooms, of gay and radiant activities taking place through its corridors, and of romances that were not musty and laid away already in lavender but fresh and breathing and redolent of this year’s shining motorcars and of dances whose flowers were scarcely withered."
1977,"It excited him, too, that many men had already loved Daisy—it increased her value in his eyes."
1978,"He felt their presence all about the house, pervading the air with the shades and echoes of still vibrant emotions."
1979,But he knew that he was in Daisy’s house by a colossal accident.
1980,"However glorious might be his future as Jay Gatsby, he was at present a penniless young man without a past, and at any moment the invisible cloak of his uniform might slip from his shoulders."
1981,So he made the most of his time.
1982,"He took what he could get, ravenously and unscrupulously—eventually he took Daisy one still October night, took her because he had no real right to touch her hand."
1983,"He might have despised himself, for he had certainly taken her under false pretences."
1984,"I don’t mean that he had traded on his phantom millions, but he had deliberately given Daisy a sense of security; he let her believe that he was a person from much the same strata as herself—that he was fully able to take care of her."
1985,"As a matter of fact, he had no such facilities—he had no comfortable family standing behind him, and he was liable at the whim of an impersonal government to be blown anywhere about the world."
1986,But he didn’t despise himself and it didn’t turn out as he had imagined.
1987,"He had intended, probably, to take what he could and go—but now he found that he had committed himself to the following of a grail."
1988,"He knew that Daisy was extraordinary, but he didn’t realize just how extraordinary a “nice” girl could be."
1989,"She vanished into her rich house, into her rich, full life, leaving Gatsby—nothing."
1990,"He felt married to her, that was all."
1991,"When they met again, two days later, it was Gatsby who was breathless, who was, somehow, betrayed."
1992,Her porch was bright with the bought luxury of star-shine; the wicker of the settee squeaked fashionably as she turned toward him and he kissed her curious and lovely mouth.
1993,"She had caught a cold, and it made her voice huskier and more charming than ever, and Gatsby was overwhelmingly aware of the youth and mystery that wealth imprisons and preserves, of the freshness of many clothes, and of Daisy, gleaming like silver, safe and proud above the hot struggles of the poor."
1994,"------------------------------------------------------------------------  “I can’t describe to you how surprised I was to find out I loved her, old sport."
1995,"I even hoped for a while that she’d throw me over, but she didn’t, because she was in love with me too."
1996,"She thought I knew a lot because I knew different things from her … Well, there I was, way off my ambitions, getting deeper in love every minute, and all of a sudden I didn’t care."
1997,"What was the use of doing great things if I could have a better time telling her what I was going to do?”  On the last afternoon before he went abroad, he sat with Daisy in his arms for a long, silent time."
1998,"It was a cold fall day, with fire in the room and her cheeks flushed."
1999,"Now and then she moved and he changed his arm a little, and once he kissed her dark shining hair."
2000,"The afternoon had made them tranquil for a while, as if to give them a deep memory for the long parting the next day promised."
2001,"They had never been closer in their month of love, nor communicated more profoundly one with another, than when she brushed silent lips against his coat’s shoulder or when he touched the end of her fingers, gently, as though she were asleep."
2002,------------------------------------------------------------------------  He did extraordinarily well in the war.
2003,"He was a captain before he went to the front, and following the Argonne battles he got his majority and the command of the divisional machine-guns."
2004,"After the armistice he tried frantically to get home, but some complication or misunderstanding sent him to Oxford instead."
2005,He was worried now—there was a quality of nervous despair in Daisy’s letters.
2006,She didn’t see why he couldn’t come.
2007,"She was feeling the pressure of the world outside, and she wanted to see him and feel his presence beside her and be reassured that she was doing the right thing after all."
2008,"For Daisy was young and her artificial world was redolent of orchids and pleasant, cheerful snobbery and orchestras which set the rhythm of the year, summing up the sadness and suggestiveness of life in new tunes."
2009,All night the saxophones wailed the hopeless comment of the “Beale Street Blues” while a hundred pairs of golden and silver slippers shuffled the shining dust.
2010,"At the grey tea hour there were always rooms that throbbed incessantly with this low, sweet fever, while fresh faces drifted here and there like rose petals blown by the sad horns around the floor."
2011,"Through this twilight universe Daisy began to move again with the season; suddenly she was again keeping half a dozen dates a day with half a dozen men, and drowsing asleep at dawn with the beads and chiffon of an evening-dress tangled among dying orchids on the floor beside her bed."
2012,And all the time something within her was crying for a decision.
2013,"She wanted her life shaped now, immediately—and the decision must be made by some force—of love, of money, of unquestionable practicality—that was close at hand."
2014,That force took shape in the middle of spring with the arrival of Tom Buchanan.
2015,"There was a wholesome bulkiness about his person and his position, and Daisy was flattered."
2016,Doubtless there was a certain struggle and a certain relief.
2017,The letter reached Gatsby while he was still at Oxford.
2018,"------------------------------------------------------------------------  It was dawn now on Long Island and we went about opening the rest of the windows downstairs, filling the house with grey-turning, gold-turning light."
2019,The shadow of a tree fell abruptly across the dew and ghostly birds began to sing among the blue leaves.
2020,"There was a slow, pleasant movement in the air, scarcely a wind, promising a cool, lovely day."
2021,“I don’t think she ever loved him.” Gatsby turned around from a window and looked at me challengingly.
2022,"“You must remember, old sport, she was very excited this afternoon."
2023,He told her those things in a way that frightened her—that made it look as if I was some kind of cheap sharper.
2024,And the result was she hardly knew what she was saying.”  He sat down gloomily.
2025,"“Of course she might have loved him just for a minute, when they were first married—and loved me more even then, do you see?”  Suddenly he came out with a curious remark."
2026,"“In any case,” he said, “it was just personal.”  What could you make of that, except to suspect some intensity in his conception of the affair that couldn’t be measured?"
2027,"He came back from France when Tom and Daisy were still on their wedding trip, and made a miserable but irresistible journey to Louisville on the last of his army pay."
2028,"He stayed there a week, walking the streets where their footsteps had clicked together through the November night and revisiting the out-of-the-way places to which they had driven in her white car."
2029,"Just as Daisy’s house had always seemed to him more mysterious and gay than other houses, so his idea of the city itself, even though she was gone from it, was pervaded with a melancholy beauty."
2030,"He left feeling that if he had searched harder, he might have found her—that he was leaving her behind."
2031,The day-coach—he was penniless now—was hot.
2032,"He went out to the open vestibule and sat down on a folding-chair, and the station slid away and the backs of unfamiliar buildings moved by."
2033,"Then out into the spring fields, where a yellow trolley raced them for a minute with people in it who might once have seen the pale magic of her face along the casual street."
2034,"The track curved and now it was going away from the sun, which, as it sank lower, seemed to spread itself in benediction over the vanishing city where she had drawn her breath."
2035,"He stretched out his hand desperately as if to snatch only a wisp of air, to save a fragment of the spot that she had made lovely for him."
2036,"But it was all going by too fast now for his blurred eyes and he knew that he had lost that part of it, the freshest and the best, forever."
2037,It was nine o’clock when we finished breakfast and went out on the porch.
2038,The night had made a sharp difference in the weather and there was an autumn flavour in the air.
2039,"The gardener, the last one of Gatsby’s former servants, came to the foot of the steps."
2040,"“I’m going to drain the pool today, Mr. Gatsby."
2041,"Leaves’ll start falling pretty soon, and then there’s always trouble with the pipes.”  “Don’t do it today,” Gatsby answered."
2042,He turned to me apologetically.
2043,"“You know, old sport, I’ve never used that pool all summer?”  I looked at my watch and stood up."
2044,“Twelve minutes to my train.”  I didn’t want to go to the city.
2045,"I wasn’t worth a decent stroke of work, but it was more than that—I didn’t want to leave Gatsby."
2046,"I missed that train, and then another, before I could get myself away."
2047,"“I’ll call you up,” I said finally."
2048,"“Do, old sport.”  “I’ll call you about noon.”  We walked slowly down the steps."
2049,"“I suppose Daisy’ll call too.” He looked at me anxiously, as if he hoped I’d corroborate this."
2050,"“I suppose so.”  “Well, goodbye.”  We shook hands and I started away."
2051,Just before I reached the hedge I remembered something and turned around.
2052,"“They’re a rotten crowd,” I shouted across the lawn."
2053,“You’re worth the whole damn bunch put together.”  I’ve always been glad I said that.
2054,"It was the only compliment I ever gave him, because I disapproved of him from beginning to end."
2055,"First he nodded politely, and then his face broke into that radiant and understanding smile, as if we’d been in ecstatic cahoots on that fact all the time."
2056,"His gorgeous pink rag of a suit made a bright spot of colour against the white steps, and I thought of the night when I first came to his ancestral home, three months before."
2057,"The lawn and drive had been crowded with the faces of those who guessed at his corruption—and he had stood on those steps, concealing his incorruptible dream, as he waved them goodbye."
2058,I thanked him for his hospitality.
2059,We were always thanking him for that—I and the others.
2060,"“Goodbye,” I called."
2061,"“I enjoyed breakfast, Gatsby.”  ------------------------------------------------------------------------  Up in the city, I tried for a while to list the quotations on an interminable amount of stock, then I fell asleep in my swivel-chair."
2062,"Just before noon the phone woke me, and I started up with sweat breaking out on my forehead."
2063,It was Jordan Baker; she often called me up at this hour because the uncertainty of her own movements between hotels and clubs and private houses made her hard to find in any other way.
2064,"Usually her voice came over the wire as something fresh and cool, as if a divot from a green golf-links had come sailing in at the office window, but this morning it seemed harsh and dry."
2065,"“I’ve left Daisy’s house,” she said."
2066,"“I’m at Hempstead, and I’m going down to Southampton this afternoon.”  Probably it had been tactful to leave Daisy’s house, but the act annoyed me, and her next remark made me rigid."
2067,“You weren’t so nice to me last night.”  “How could it have mattered then?”  Silence for a moment.
2068,"Then:  “However—I want to see you.”  “I want to see you, too.”  “Suppose I don’t go to Southampton, and come into town this afternoon?”  “No—I don’t think this afternoon.”  “Very well.”  “It’s impossible this afternoon."
2069,"Various—”  We talked like that for a while, and then abruptly we weren’t talking any longer."
2070,"I don’t know which of us hung up with a sharp click, but I know I didn’t care."
2071,I couldn’t have talked to her across a tea-table that day if I never talked to her again in this world.
2072,"I called Gatsby’s house a few minutes later, but the line was busy."
2073,I tried four times; finally an exasperated central told me the wire was being kept open for long distance from Detroit.
2074,"Taking out my timetable, I drew a small circle around the three-fifty train."
2075,Then I leaned back in my chair and tried to think.
2076,It was just noon.
2077,------------------------------------------------------------------------  When I passed the ash-heaps on the train that morning I had crossed deliberately to the other side of the car.
2078,"I supposed there’d be a curious crowd around there all day with little boys searching for dark spots in the dust, and some garrulous man telling over and over what had happened, until it became less and less real even to him and he could tell it no longer, and Myrtle Wilson’s tragic achievement was forgotten."
2079,Now I want to go back a little and tell what happened at the garage after we left there the night before.
