,0
2848,"Which yet flies with such speed from future to past, as not to be lengthened out with the least stay."
2849,"For if it be, it is divided into past and future."
2850,The present hath no space.
2851,"Where then is the time, which we may call long?"
2852,Is it to come?
2853,"Of it we do not say, ""it is long""; because it is not yet, so as to be long; but we say, ""it will be long."""
2854,When therefore will it be?
2855,"For if even then, when it is yet to come, it shall not be long (because what can be long, as yet is not), and so it shall then be long, when from future which as yet is not, it shall begin now to be, and have become present, that so there should exist what may be long; then does time present cry out in the words above, that it cannot be long."
2856,"And yet, Lord, we perceive intervals of times, and compare them, and say, some are shorter, and others longer."
2857,"We measure also, how much longer or shorter this time is than that; and we answer, ""This is double, or treble; and that, but once, or only just so much as that."""
2858,"But we measure times as they are passing, by perceiving them; but past, which now are not, or the future, which are not yet, who can measure?"
2859,"unless a man shall presume to say, that can be measured, which is not."
2860,"When then time is passing, it may be perceived and measured; but when it is past, it cannot, because it is not."
2861,"I ask, Father, I affirm not: O my God, rule and guide me."
2862,"""Who will tell me that there are not three times (as we learned when boys, and taught boys), past, present, and future; but present only, because those two are not?"
2863,"Or are they also; and when from future it becometh present, doth it come out of some secret place; and so, when retiring, from present it becometh past?"
2864,"For where did they, who foretold things to come, see them, if as yet they be not?"
2865,"For that which is not, cannot be seen."
2866,"And they who relate things past, could not relate them, if in mind they did not discern them, and if they were not, they could no way be discerned."
2867,"Things then past and to come, are."""
2868,"Permit me, Lord, to seek further."
2869,"O my hope, let not my purpose be confounded."
2870,"For if times past and to come be, I would know where they be."
2871,"Which yet if I cannot, yet I know, wherever they be, they are not there as future, or past, but present."
2872,"For if there also they be future, they are not yet there; if there also they be past, they are no longer there."
2873,"Wheresoever then is whatsoever is, it is only as present."
2874,"Although when past facts are related, there are drawn out of the memory, not the things themselves which are past, but words which, conceived by the images of the things, they, in passing, have through the senses left as traces in the mind."
2875,"Thus my childhood, which now is not, is in time past, which now is not: but now when I recall its image, and tell of it, I behold it in the present, because it is still in my memory."
2876,"Whether there be a like cause of foretelling things to come also; that of things which as yet are not, the images may be perceived before, already existing, I confess, O my God, I know not."
2877,"This indeed I know, that we generally think before on our future actions, and that that forethinking is present, but the action whereof we forethink is not yet, because it is to come."
2878,"Which, when we have set upon, and have begun to do what we were forethinking, then shall that action be; because then it is no longer future, but present."
2879,"Which way soever then this secret fore-perceiving of things to come be; that only can be seen, which is."
2880,"But what now is, is not future, but present."
2881,"When then things to come are said to be seen, it is not themselves which as yet are not (that is, which are to be), but their causes perchance or signs are seen, which already are."
2882,"Therefore they are not future but present to those who now see that, from which the future, being foreconceived in the mind, is foretold."
2883,"Which fore-conceptions again now are; and those who foretell those things, do behold the conceptions present before them."
2884,Let now the numerous variety of things furnish me some example.
2885,"I behold the day-break, I foreshow, that the sun, is about to rise."
2886,"What I behold, is present; what I foresignify, to come; not the sun, which already is; but the sun-rising, which is not yet."
2887,"And yet did I not in my mind imagine the sun-rising itself (as now while I speak of it), I could not foretell it."
2888,"But neither is that day-break which I discern in the sky, the sun-rising, although it goes before it; nor that imagination of my mind; which two are seen now present, that the other which is to be may be foretold."
2889,"Future things then are not yet: and if they be not yet, they are not: and if they are not, they cannot be seen; yet foretold they may be from things present, which are already, and are seen."
2890,"Thou then, Ruler of Thy creation, by what way dost Thou teach souls things to come?"
2891,For Thou didst teach Thy Prophets.
2892,"By what way dost Thou, to whom nothing is to come, teach things to come; or rather of the future, dost teach things present?"
2893,"For, what is not, neither can it be taught."
2894,"Too far is this way of my ken: it is too mighty for me, I cannot attain unto it; but from Thee I can, when Thou shalt vouchsafe it, O sweet light of my hidden eyes."
2895,"What now is clear and plain is, that neither things to come nor past are."
2896,"Nor is it properly said, ""there be three times, past, present, and to come"": yet perchance it might be properly said, ""there be three times; a present of things past, a present of things present, and a present of things future."""
2897,"For these three do exist in some sort, in the soul, but otherwhere do I not see them; present of things past, memory; present of things present, sight; present of things future, expectation."
2898,"If thus we be permitted to speak, I see three times, and I confess there are three."
2899,"Let it be said too, ""there be three times, past, present, and to come"": in our incorrect way."
2900,"See, I object not, nor gainsay, nor find fault, if what is so said be but understood, that neither what is to be, now is, nor what is past."
2901,"For but few things are there, which we speak properly, most things improperly; still the things intended are understood."
2902,"I said then even now, we measure times as they pass, in order to be able to say, this time is twice so much as that one; or, this is just so much as that; and so of any other parts of time, which be measurable."
2903,"Wherefore, as I said, we measure times as they pass."
2904,"And if any should ask me, ""How knowest thou?"""
2905,"I might answer, ""I know, that we do measure, nor can we measure things that are not; and things past and to come, are not."""
2906,"But time present how do we measure, seeing it hath no space?"
2907,"It is measured while passing, but when it shall have passed, it is not measured; for there will be nothing to be measured."
2908,"But whence, by what way, and whither passes it while it is a measuring?"
2909,"whence, but from the future?"
2910,"Which way, but through the present?"
2911,"whither, but into the past?"
2912,"From that therefore, which is not yet, through that, which hath no space, into that, which now is not."
2913,"Yet what do we measure, if not time in some space?"
2914,"For we do not say, single, and double, and triple, and equal, or any other like way that we speak of time, except of spaces of times."
2915,In what space then do we measure time passing?
2916,"In the future, whence it passeth through?"
2917,"But what is not yet, we measure not."
2918,"Or in the present, by which it passes?"
2919,"but no space, we do not measure: or in the past, to which it passes?"
2920,"But neither do we measure that, which now is not."
2921,My soul is on fire to know this most intricate enigma.
2922,"Shut it not up, O Lord my God, good Father; through Christ I beseech Thee, do not shut up these usual, yet hidden things, from my desire, that it be hindered from piercing into them; but let them dawn through Thy enlightening mercy, O Lord."
2923,Whom shall I enquire of concerning these things?
2924,"and to whom shall I more fruitfully confess my ignorance, than to Thee, to Whom these my studies, so vehemently kindled toward Thy Scriptures, are not troublesome?"
2925,"Give what I love; for I do love, and this hast Thou given me."
2926,"Give, Father, Who truly knowest to give good gifts unto Thy children."
2927,"Give, because I have taken upon me to know, and trouble is before me until Thou openest it."
2928,"By Christ I beseech Thee, in His Name, Holy of holies, let no man disturb me."
2929,"For I believed, and therefore do I speak."
2930,"This is my hope, for this do I live, that I may contemplate the delights of the Lord."
2931,"Behold, Thou hast made my days old, and they pass away, and how, I know not."
2932,"And we talk of time, and time, and times, and times, ""How long time is it since he said this""; ""how long time since he did this""; and ""how long time since I saw that""; and ""this syllable hath double time to that single short syllable."""
2933,"These words we speak, and these we hear, and are understood, and understand."
2934,"Most manifest and ordinary they are, and the self-same things again are but too deeply hidden, and the discovery of them were new."
2935,"I heard once from a learned man, that the motions of the sun, moon, and stars, constituted time, and I assented not."
2936,For why should not the motions of all bodies rather be times?
2937,"Or, if the lights of heaven should cease, and a potter's wheel run round, should there be no time by which we might measure those whirlings, and say, that either it moved with equal pauses, or if it turned sometimes slower, otherwhiles quicker, that some rounds were longer, other shorter?"
2938,"Or, while we were saying this, should we not also be speaking in time?"
2939,"Or, should there in our words be some syllables short, others long, but because those sounded in a shorter time, these in a longer?"
2940,"God, grant to men to see in a small thing notices common to things great and small."
2941,"The stars and lights of heaven, are also for signs, and for seasons, and for years, and for days; they are; yet neither should I say, that the going round of that wooden wheel was a day, nor yet he, that it was therefore no time."
2942,"I desire to know the force and nature of time, by which we measure the motions of bodies, and say (for example) this motion is twice as long as that."
2943,"For I ask, Seeing ""day"" denotes not the stay only of the sun upon the earth (according to which day is one thing, night another); but also its whole circuit from east to east again; according to which we say, ""there passed so many days,"" the night being included when we say, ""so many days,"" and the nights not reckoned apart;--seeing then a day is completed by the motion of the sun and by his circuit from east to east again, I ask, does the motion alone make the day, or the stay in which that motion is completed, or both?"
2944,"For if the first be the day; then should we have a day, although the sun should finish that course in so small a space of time, as one hour comes to."
2945,"If the second, then should not that make a day, if between one sun-rise and another there were but so short a stay, as one hour comes to; but the sun must go four and twenty times about, to complete one day."
2946,"If both, then neither could that be called a day; if the sun should run his whole round in the space of one hour; nor that, if, while the sun stood still, so much time should overpass, as the sun usually makes his whole course in, from morning to morning."
2947,"I will not therefore now ask, what that is which is called day; but, what time is, whereby we, measuring the circuit of the sun, should say that it was finished in half the time it was wont, if so be it was finished in so small a space as twelve hours; and comparing both times, should call this a single time, that a double time; even supposing the sun to run his round from east to east, sometimes in that single, sometimes in that double time."
2948,"Let no man then tell me, that the motions of the heavenly bodies constitute times, because, when at the prayer of one, the sun had stood still, till he could achieve his victorious battle, the sun stood still, but time went on."
2949,For in its own allotted space of time was that battle waged and ended.
2950,I perceive time then to be a certain extension.
2951,"But do I perceive it, or seem to perceive it?"
2952,"Thou, Light and Truth, wilt show me."
2953,"Dost Thou bid me assent, if any define time to be ""motion of a body?"""
2954,Thou dost not bid me.
2955,"For that no body is moved, but in time, I hear; this Thou sayest; but that the motion of a body is time, I hear not; Thou sayest it not."
2956,"For when a body is moved, I by time measure, how long it moveth, from the time it began to move until it left off?"
2957,"And if I did not see whence it began; and it continue to move so that I see not when it ends, I cannot measure, save perchance from the time I began, until I cease to see."
2958,"And if I look long, I can only pronounce it to be a long time, but not how long; because when we say ""how long,"" we do it by comparison; as, ""this is as long as that,"" or ""twice so long as that,"" or the like."
2959,"But when we can mark the distances of the places, whence and whither goeth the body moved, or his parts, if it moved as in a lathe, then can we say precisely, in how much time the motion of that body or his part, from this place unto that, was finished."
2960,"Seeing therefore the motion of a body is one thing, that by which we measure how long it is, another; who sees not, which of the two is rather to be called time?"
2961,"For and if a body be sometimes moved, sometimes stands still, then we measure, not his motion only, but his standing still too by time; and we say, ""it stood still, as much as it moved""; or ""it stood still twice or thrice so long as it moved""; or any other space which our measuring hath either ascertained, or guessed; more or less, as we use to say."
2962,Time then is not the motion of a body.
2963,"And I confess to Thee, O Lord, that I yet know not what time is, and again I confess unto Thee, O Lord, that I know that I speak this in time, and that having long spoken of time, that very ""long"" is not long, but by the pause of time."
2964,"How then know I this, seeing I know not what time is?"
2965,or is it perchance that I know not how to express what I know?
2966,"Woe is me, that do not even know, what I know not."
2967,"Behold, O my God, before Thee I lie not; but as I speak, so is my heart."
2968,"Thou shalt light my candle; Thou, O Lord my God, wilt enlighten my darkness."
2969,"Does not my soul most truly confess unto Thee, that I do measure times?"
2970,"Do I then measure, O my God, and know not what I measure?"
2971,I measure the motion of a body in time; and the time itself do I not measure?
2972,"Or could I indeed measure the motion of a body how long it were, and in how long space it could come from this place to that, without measuring the time in which it is moved?"
2973,"This same time then, how do I measure?"
2974,"do we by a shorter time measure a longer, as by the space of a cubit, the space of a rood?"
2975,"for so indeed we seem by the space of a short syllable, to measure the space of a long syllable, and to say that this is double the other."
2976,"Thus measure we the spaces of stanzas, by the spaces of the verses, and the spaces of the verses, by the spaces of the feet, and the spaces of the feet, by the spaces of the syllables, and the spaces of long, by the space of short syllables; not measuring by pages (for then we measure spaces, not times); but when we utter the words and they pass by, and we say ""it is a long stanza,"" because composed of so many verses; long verses, because consisting of so many feet; long feet, because prolonged by so many syllables; a long syllable because double to a short one."
2977,"But neither do we this way obtain any certain measure of time; because it may be, that a shorter verse, pronounced more fully, may take up more time than a longer, pronounced hurriedly."
2978,"And so for a verse, a foot, a syllable."
2979,"Whence it seemed to me, that time is nothing else than protraction; but of what, I know not; and I marvel, if it be not of the mind itself?"
2980,"For what, I beseech Thee, O my God, do I measure, when I say, either indefinitely ""this is a longer time than that,"" or definitely ""this is double that""?"
2981,"That I measure time, I know; and yet I measure not time to come, for it is not yet; nor present, because it is not protracted by any space; nor past, because it now is not."
2982,What then do I measure?
2983,"Times passing, not past?"
2984,for so I said.
2985,"Courage, my mind, and press on mightily."
2986,"God is our helper, He made us, and not we ourselves."
2987,Press on where truth begins to dawn.
2988,"Suppose, now, the voice of a body begins to sound, and does sound, and sounds on, and list, it ceases; it is silence now, and that voice is past, and is no more a voice."
2989,"Before it sounded, it was to come, and could not be measured, because as yet it was not, and now it cannot, because it is no longer."
2990,"Then therefore while it sounded, it might; because there then was what might be measured."
2991,"But yet even then it was not at a stay; for it was passing on, and passing away."
2992,"Could it be measured the rather, for that?"
2993,"For while passing, it was being extended into some space of time, so that it might be measured, since the present hath no space."
2994,"If therefore then it might, then, lo, suppose another voice hath begun to sound, and still soundeth in one continued tenor without any interruption; let us measure it while it sounds; seeing when it hath left sounding, it will then be past, and nothing left to be measured; let us measure it verily, and tell how much it is."
2995,"But it sounds still, nor can it be measured but from the instant it began in, unto the end it left in."
2996,"For the very space between is the thing we measure, namely, from some beginning unto some end."
2997,"Wherefore, a voice that is not yet ended, cannot be measured, so that it may be said how long, or short it is; nor can it be called equal to another, or double to a single, or the like."
2998,"But when ended, it no longer is."
2999,How may it then be measured?
3000,"And yet we measure times; but yet neither those which are not yet, nor those which no longer are, nor those which are not lengthened out by some pause, nor those which have no bounds."
3001,"We measure neither times to come, nor past, nor present, nor passing; and yet we do measure times."
3002,"""Deus Creator omnium,"" this verse of eight syllables alternates between short and long syllables."
3003,"The four short then, the first, third, fifth, and seventh, are but single, in respect of the four long, the second, fourth, sixth, and eighth."
3004,"Every one of these to every one of those, hath a double time: I pronounce them, report on them, and find it so, as one's plain sense perceives."
3005,"By plain sense then, I measure a long syllable by a short, and I sensibly find it to have twice so much; but when one sounds after the other, if the former be short, the latter long, how shall I detain the short one, and how, measuring, shall I apply it to the long, that I may find this to have twice so much; seeing the long does not begin to sound, unless the short leaves sounding?"
3006,"And that very long one do I measure as present, seeing I measure it not till it be ended?"
3007,Now his ending is his passing away.
3008,What then is it I measure?
3009,where is the short syllable by which I measure?
3010,where the long which I measure?
3011,"Both have sounded, have flown, passed away, are no more; and yet I measure, and confidently answer (so far as is presumed on a practised sense) that as to space of time this syllable is but single, that double."
3012,"And yet I could not do this, unless they were already past and ended."
3013,"It is not then themselves, which now are not, that I measure, but something in my memory, which there remains fixed."
3014,"It is in thee, my mind, that I measure times."
3015,"Interrupt me not, that is, interrupt not thyself with the tumults of thy impressions."
3016,"In thee I measure times; the impression, which things as they pass by cause in thee, remains even when they are gone; this it is which still present, I measure, not the things which pass by to make this impression."
3017,"This I measure, when I measure times."
3018,"Either then this is time, or I do not measure times."
3019,"What when we measure silence, and say that this silence hath held as long time as did that voice?"
3020,"do we not stretch out our thought to the measure of a voice, as if it sounded, that so we may be able to report of the intervals of silence in a given space of time?"
3021,"For though both voice and tongue be still, yet in thought we go over poems, and verses, and any other discourse, or dimensions of motions, and report as to the spaces of times, how much this is in respect of that, no otherwise than if vocally we did pronounce them."
3022,"If a man would utter a lengthened sound, and had settled in thought how long it should be, he hath in silence already gone through a space of time, and committing it to memory, begins to utter that speech, which sounds on, until it be brought unto the end proposed."
3023,"Yea it hath sounded, and will sound; for so much of it as is finished, hath sounded already, and the rest will sound."
3024,"And thus passeth it on, until the present intent conveys over the future into the past; the past increasing by the diminution of the future, until by the consumption of the future, all is past."
3025,"But how is that future diminished or consumed, which as yet is not?"
3026,"or how that past increased, which is now no longer, save that in the mind which enacteth this, there be three things done?"
3027,"For it expects, it considers, it remembers; that so that which it expecteth, through that which it considereth, passeth into that which it remembereth."
3028,"Who therefore denieth, that things to come are not as yet?"
3029,"and yet, there is in the mind an expectation of things to come."
3030,And who denies past things to be now no longer?
3031,and yet is there still in the mind a memory of things past.
3032,"And who denieth the present time hath no space, because it passeth away in a moment?"
3033,"and yet our consideration continueth, through which that which shall be present proceedeth to become absent."
3034,"It is not then future time, that is long, for as yet it is not: but a long future, is ""a long expectation of the future,"" nor is it time past, which now is not, that is long; but a long past, is ""a long memory of the past."""
3035,I am about to repeat a Psalm that I know.
3036,"Before I begin, my expectation is extended over the whole; but when I have begun, how much soever of it I shall separate off into the past, is extended along my memory; thus the life of this action of mine is divided between my memory as to what I have repeated, and expectation as to what I am about to repeat; but ""consideration"" is present with me, that through it what was future, may be conveyed over, so as to become past."
3037,"Which the more it is done again and again, so much the more the expectation being shortened, is the memory enlarged: till the whole expectation be at length exhausted, when that whole action being ended, shall have passed into memory."
3038,"And this which takes place in the whole Psalm, the same takes place in each several portion of it, and each several syllable; the same holds in that longer action, whereof this Psalm may be part; the same holds in the whole life of man, whereof all the actions of man are parts; the same holds through the whole age of the sons of men, whereof all the lives of men are parts."
3039,"But because Thy loving-kindness is better than all lives, behold, my life is but a distraction, and Thy right hand upheld me, in my Lord the Son of man, the Mediator betwixt Thee, The One, and us many, many also through our manifold distractions amid many things, that by Him I may apprehend in Whom I have been apprehended, and may be re-collected from my old conversation, to follow The One, forgetting what is behind, and not distended but extended, not to things which shall be and shall pass away, but to those things which are before, not distractedly but intently, I follow on for the prize of my heavenly calling, where I may hear the voice of Thy praise, and contemplate Thy delights, neither to come, nor to pass away."
3040,But now are my years spent in mourning.
3041,"And Thou, O Lord, art my comfort, my Father everlasting, but I have been severed amid times, whose order I know not; and my thoughts, even the inmost bowels of my soul, are rent and mangled with tumultuous varieties, until I flow together into Thee, purified and molten by the fire of Thy love."
3042,"And now will I stand, and become firm in Thee, in my mould, Thy truth; nor will I endure the questions of men, who by a penal disease thirst for more than they can contain, and say, ""what did God before He made heaven and earth?"""
3043,"Or, ""How came it into His mind to make any thing, having never before made any thing?"""
3044,"Give them, O Lord, well to bethink themselves what they say, and to find, that ""never"" cannot be predicated, when ""time"" is not."
3045,"This then that He is said ""never to have made""; what else is it to say, than ""in 'no time' to have made?"""
3046,"Let them see therefore, that time cannot be without created being, and cease to speak that vanity."
3047,"May they also be extended towards those things which are before; and understand Thee before all times, the eternal Creator of all times, and that no times be coeternal with Thee, nor any creature, even if there be any creature before all times."
3048,"O Lord my God, what a depth is that recess of Thy mysteries, and how far from it have the consequences of my transgressions cast me!"
3049,"Heal mine eyes, that I may share the joy of Thy light."
3050,"Certainly, if there be mind gifted with such vast knowledge and foreknowledge, as to know all things past and to come, as I know one well-known Psalm, truly that mind is passing wonderful, and fearfully amazing; in that nothing past, nothing to come in after-ages, is any more hidden from him, than when I sung that Psalm, was hidden from me what, and how much of it had passed away from the beginning, what, and how much there remained unto the end."
3051,"But far be it that Thou the Creator of the Universe, the Creator of souls and bodies, far be it, that Thou shouldest in such wise know all things past and to come."
3052,"Far, far more wonderfully, and far more mysteriously, dost Thou know them."
3053,"For not, as the feelings of one who singeth what he knoweth, or heareth some well-known song, are through expectation of the words to come, and the remembering of those that are past, varied, and his senses divided,--not so doth any thing happen unto Thee, unchangeably eternal, that is, the eternal Creator of minds."
3054,"Like then as Thou in the Beginning knewest the heaven and the earth, without any variety of Thy knowledge, so madest Thou in the Beginning heaven and earth, without any distraction of Thy action."
3055,"Whoso understandeth, let him confess unto Thee; and whoso understandeth not, let him confess unto Thee."
3056,"Oh how high art Thou, and yet the humble in heart are Thy dwelling-place; for Thou raisest up those that are bowed down, and they fall not, whose elevation Thou art."
3057,"BOOK XII   My heart, O Lord, touched with the words of Thy Holy Scripture, is much busied, amid this poverty of my life."
3058,"And therefore most times, is the poverty of human understanding copious in words, because enquiring hath more to say than discovering, and demanding is longer than obtaining, and our hand that knocks, hath more work to do, than our hand that receives."
3059,"We hold the promise, who shall make it null?"
3060,"If God be for us, who can be against us?"
3061,"Ask, and ye shall have; seek, and ye shall find; knock, and it shall be opened unto you."
3062,"For every one that asketh, receiveth; and he that seeketh, findeth; and to him that knocketh, shall it be opened."
3063,"These be Thine own promises: and who need fear to be deceived, when the Truth promiseth?"
3064,"The lowliness of my tongue confesseth unto Thy Highness, that Thou madest heaven and earth; this heaven which I see, and this earth that I tread upon, whence is this earth that I bear about me; Thou madest it."
3065,"But where is that heaven of heavens, O Lord, which we hear of in the words of the Psalm."
3066,The heaven of heavens are the Lord's; but the earth hath He given to the children of men?
3067,"Where is that heaven which we see not, to which all this which we see is earth?"
3068,"For this corporeal whole, not being wholly every where, hath in such wise received its portion of beauty in these lower parts, whereof the lowest is this our earth; but to that heaven of heavens, even the heaven of our earth, is but earth: yea both these great bodies, may not absurdly be called earth, to that unknown heaven, which is the Lord's, not the sons' of men."
3069,"And now this earth was invisible and without form, and there was I know not what depth of abyss, upon which there was no light, because it had no shape."
3070,"Therefore didst Thou command it to be written, that darkness was upon the face of the deep; what else than the absence of light?"
3071,"For had there been light, where should it have been but by being over all, aloft, and enlightening?"
3072,"Where then light was not, what was the presence of darkness, but the absence of light?"
3073,"Darkness therefore was upon it, because light was not upon it; as where sound is not, there is silence."
3074,"And what is it to have silence there, but to have no sound there?"
3075,"Hast not Thou, O Lord, taught his soul, which confesseth unto Thee?"
3076,"Hast not Thou taught me, Lord, that before Thou formedst and diversifiedst this formless matter, there was nothing, neither colour, nor figure, nor body, nor spirit?"
3077,"and yet not altogether nothing; for there was a certain formlessness, without any beauty."
3078,"How then should it be called, that it might be in some measure conveyed to those of duller mind, but by some ordinary word?"
3079,"And what, among all parts of the world can be found nearer to an absolute formlessness, than earth and deep?"
3080,"For, occupying the lowest stage, they are less beautiful than the other higher parts are, transparent all and shining."
3081,"Wherefore then may I not conceive the formlessness of matter (which Thou hadst created without beauty, whereof to make this beautiful world) to be suitably intimated unto men, by the name of earth invisible and without form."
3082,"So that when thought seeketh what the sense may conceive under this, and saith to itself, ""It is no intellectual form, as life, or justice; because it is the matter of bodies; nor object of sense, because being invisible, and without form, there was in it no object of sight or sense"";--while man's thought thus saith to itself, it may endeavour either to know it, by being ignorant of it; or to be ignorant, by knowing it."
3083,"But I, Lord, if I would, by my tongue and my pen, confess unto Thee the whole, whatever Thyself hath taught me of that matter,--the name whereof hearing before, and not understanding, when they who understood it not, told me of it, so I conceived of it as having innumerable forms and diverse, and therefore did not conceive it at all, my mind tossed up and down foul and horrible ""forms"" out of all order, but yet ""forms"" and I called it without form not that it wanted all form, but because it had such as my mind would, if presented to it, turn from, as unwonted and jarring, and human frailness would be troubled at."
3084,"And still that which I conceived, was without form, not as being deprived of all form, but in comparison of more beautiful forms; and true reason did persuade me, that I must utterly uncase it of all remnants of form whatsoever, if I would conceive matter absolutely without form; and I could not; for sooner could I imagine that not to be at all, which should be deprived of all form, than conceive a thing betwixt form and nothing, neither formed, nor nothing, a formless almost nothing."
3085,"So my mind gave over to question thereupon with my spirit, it being filled with the images of formed bodies, and changing and varying them, as it willed; and I bent myself to the bodies themselves, and looked more deeply into their changeableness, by which they cease to be what they have been, and begin to be what they were not; and this same shifting from form to form, I suspected to be through a certain formless state, not through a mere nothing; yet this I longed to know, not to suspect only.-If then my voice and pen would confess unto Thee the whole, whatsoever knots Thou didst open for me in this question, what reader would hold out to take in the whole?"
3086,"Nor shall my heart for all this cease to give Thee honour, and a song of praise, for those things which it is not able to express."
3087,"For the changeableness of changeable things, is itself capable of all those forms, into which these changeable things are changed."
3088,"And this changeableness, what is it?"
3089,Is it soul?
3090,Is it body?
3091,Is it that which constituteth soul or body?
3092,"Might one say, ""a nothing something"", an ""is, is not,"" I would say, this were it: and yet in some way was it even then, as being capable of receiving these visible and compound figures."
3093,"But whence had it this degree of being, but from Thee, from Whom are all things, so far forth as they are?"
3094,"But so much the further from Thee, as the unliker Thee; for it is not farness of place."
3095,"Thou therefore, Lord, Who art not one in one place, and otherwise in another, but the Self-same, and the Self-same, and the Self-same, Holy, Holy, Holy, Lord God Almighty, didst in the Beginning, which is of Thee, in Thy Wisdom, which was born of Thine own Substance, create something, and that out of nothing."
3096,"For Thou createdst heaven and earth; not out of Thyself, for so should they have been equal to Thine Only Begotten Son, and thereby to Thee also; whereas no way were it right that aught should be equal to Thee, which was not of Thee."
3097,"And aught else besides Thee was there not, whereof Thou mightest create them, O God, One Trinity, and Trine Unity; and therefore out of nothing didst Thou create heaven and earth; a great thing, and a small thing; for Thou art Almighty and Good, to make all things good, even the great heaven, and the petty earth."
3098,"Thou wert, and nothing was there besides, out of which Thou createdst heaven and earth; things of two sorts; one near Thee, the other near to nothing; one to which Thou alone shouldest be superior; the other, to which nothing should be inferior."
3099,"But that heaven of heavens was for Thyself, O Lord; but the earth which Thou gavest to the sons of men, to be seen and felt, was not such as we now see and feel."
3100,"For it was invisible, without form, and there was a deep, upon which there was no light; or, darkness was above the deep, that is, more than in the deep."
3101,"Because this deep of waters, visible now, hath even in his depths, a light proper for its nature; perceivable in whatever degree unto the fishes, and creeping things in the bottom of it."
3102,"But that whole deep was almost nothing, because hitherto it was altogether without form; yet there was already that which could be formed."
3103,"For Thou, Lord, madest the world of a matter without form, which out of nothing, Thou madest next to nothing, thereof to make those great things, which we sons of men wonder at."
3104,"For very wonderful is this corporeal heaven; of which firmament between water and water, the second day, after the creation of light, Thou saidst, Let it be made, and it was made."
3105,"Which firmament Thou calledst heaven; the heaven, that is, to this earth and sea, which Thou madest the third day, by giving a visible figure to the formless matter, which Thou madest before all days."
3106,"For already hadst Thou made both an heaven, before all days; but that was the heaven of this heaven; because In the beginning Thou hadst made heaven and earth."
3107,"But this same earth which Thou madest was formless matter, because it was invisible and without form, and darkness was upon the deep, of which invisible earth and without form, of which formlessness, of which almost nothing, Thou mightest make all these things of which this changeable world consists, but subsists not; whose very changeableness appears therein, that times can be observed and numbered in it."
3108,"For times are made by the alterations of things, while the figures, the matter whereof is the invisible earth aforesaid, are varied and turned."
3109,"And therefore the Spirit, the Teacher of Thy servant, when It recounts Thee to have In the Beginning created heaven and earth, speaks nothing of times, nothing of days."
3110,"For verily that heaven of heavens which Thou createdst in the Beginning, is some intellectual creature, which, although no ways coeternal unto Thee, the Trinity, yet partaketh of Thy eternity, and doth through the sweetness of that most happy contemplation of Thyself, strongly restrain its own changeableness; and without any fall since its first creation, cleaving close unto Thee, is placed beyond all the rolling vicissitude of times."
3111,"Yea, neither is this very formlessness of the earth, invisible, and without form, numbered among the days."
3112,"For where no figure nor order is, there does nothing come, or go; and where this is not, there plainly are no days, nor any vicissitude of spaces of times."
3113,"O let the Light, the Truth, the Light of my heart, not mine own darkness, speak unto me."
3114,"I fell off into that, and became darkened; but even thence, even thence I loved Thee."
3115,"I went astray, and remembered Thee."
3116,"I heard Thy voice behind me, calling to me to return, and scarcely heard it, through the tumultuousness of the enemies of peace."
3117,"And now, behold, I return in distress and panting after Thy fountain."
3118,Let no man forbid me!
3119,"of this will I drink, and so live."
3120,"Let me not be mine own life; from myself I lived ill, death was I to myself; and I revive in Thee."
3121,"Do Thou speak unto me, do Thou discourse unto me."
3122,"I have believed Thy Books, and their words be most full of mystery."
3123,"Already Thou hast told me with a strong voice, O Lord, in my inner ear, that Thou art eternal, Who only hast immortality; since Thou canst not be changed as to figure or motion, nor is Thy will altered by times: seeing no will which varies is immortal."
3124,"This is in Thy sight clear to me, and let it be more and more cleared to me, I beseech Thee; and in the manifestation thereof, let me with sobriety abide under Thy wings."
3125,"Thou hast told me also with a strong voice, O Lord, in my inner ear, that Thou hast made all natures and substances, which are not what Thyself is, and yet are; and that only is not from Thee, which is not, and the motion of the will from Thee who art, unto that which in a less degree is, because such motion is transgression and sin; and that no man's sin doth either hurt Thee, or disturb the order of Thy government, first or last."
3126,"This is in Thy sight clear unto me, and let it be more and more cleared to me, I beseech Thee: and in the manifestation thereof, let me with sobriety abide under Thy wings."
3127,"Thou hast told me also with a strong voice, in my inner ear, that neither is that creature coeternal unto Thyself, whose happiness Thou only art, and which with a most persevering purity, drawing its nourishment from Thee, doth in no place and at no time put forth its natural mutability; and, Thyself being ever present with it, unto Whom with its whole affection it keeps itself, having neither future to expect, nor conveying into the past what it remembereth, is neither altered by any change, nor distracted into any times."
3128,"O blessed creature, if such there be, for cleaving unto Thy Blessedness; blest in Thee, its eternal Inhabitant and its Enlightener!"
3129,"Nor do I find by what name I may the rather call the heaven of heavens which is the Lord's, than Thine house, which contemplateth Thy delights without any defection of going forth to another; one pure mind, most harmoniously one, by that settled estate of peace of holy spirits, the citizens of Thy city in heavenly places; far above those heavenly places that we see."
3130,"By this may the soul, whose pilgrimage is made long and far away, by this may she understand, if she now thirsts for Thee, if her tears be now become her bread, while they daily say unto her, Where is Thy God?"
3131,"if she now seeks of Thee one thing, and desireth it, that she may dwell in Thy house all the days of her life (and what is her life, but Thou?"
3132,"and what Thy days, but Thy eternity, as Thy years which fail not, because Thou art ever the same?"
