,0
4279,"Then thus Achilles: “Hear, ye Greeks!"
4280,"and know Whate’er we feel, ’tis Jove inflicts the woe; Not else Atrides could our rage inflame, Nor from my arms, unwilling, force the dame."
4281,"’Twas Jove’s high will alone, o’erruling all, That doom’d our strife, and doom’d the Greeks to fall."
4282,"Go then, ye chiefs!"
4283,"indulge the genial rite; Achilles waits ye, and expects the fight.”  The speedy council at his word adjourn’d: To their black vessels all the Greeks return’d."
4284,Achilles sought his tent.
4285,"His train before March’d onward, bending with the gifts they bore."
4286,Those in the tents the squires industrious spread: The foaming coursers to the stalls they led; To their new seats the female captives move.
4287,"Briseïs, radiant as the queen of love, Slow as she pass’d, beheld with sad survey Where, gash’d with cruel wounds, Patroclus lay."
4288,"Prone on the body fell the heavenly fair, Beat her sad breast, and tore her golden hair; All beautiful in grief, her humid eyes Shining with tears she lifts, and thus she cries:  “Ah, youth for ever dear, for ever kind, Once tender friend of my distracted mind!"
4289,"I left thee fresh in life, in beauty gay; Now find thee cold, inanimated clay!"
4290,What woes my wretched race of life attend!
4291,"Sorrows on sorrows, never doom’d to end!"
4292,"The first loved consort of my virgin bed Before these eyes in fatal battle bled: My three brave brothers in one mournful day All trod the dark, irremeable way: Thy friendly hand uprear’d me from the plain, And dried my sorrows for a husband slain; Achilles’ care you promised I should prove, The first, the dearest partner of his love; That rites divine should ratify the band, And make me empress in his native land."
4293,Accept these grateful tears!
4294,"for thee they flow, For thee, that ever felt another’s woe!”  Her sister captives echoed groan for groan, Nor mourn’d Patroclus’ fortunes, but their own."
4295,"The leaders press’d the chief on every side; Unmoved he heard them, and with sighs denied."
4296,"“If yet Achilles have a friend, whose care Is bent to please him, this request forbear; Till yonder sun descend, ah, let me pay To grief and anguish one abstemious day.”  He spoke, and from the warriors turn’d his face: Yet still the brother-kings of Atreus’ race."
4297,"Nestor, Idomeneus, Ulysses sage, And Phœnix, strive to calm his grief and rage: His rage they calm not, nor his grief control; He groans, he raves, he sorrows from his soul."
4298,"“Thou too, Patroclus!"
4299,"(thus his heart he vents) Once spread the inviting banquet in our tents: Thy sweet society, thy winning care, Once stay’d Achilles, rushing to the war."
4300,"But now, alas!"
4301,"to death’s cold arms resign’d, What banquet but revenge can glad my mind?"
4302,"What greater sorrow could afflict my breast, What more if hoary Peleus were deceased?"
4303,"Who now, perhaps, in Phthia dreads to hear His son’s sad fate, and drops a tender tear."
4304,"What more, should Neoptolemus the brave, My only offspring, sink into the grave?"
4305,"If yet that offspring lives; (I distant far, Of all neglectful, wage a hateful war.)"
4306,"I could not this, this cruel stroke attend; Fate claim’d Achilles, but might spare his friend."
4307,"I hoped Patroclus might survive, to rear My tender orphan with a parent’s care, From Scyros’ isle conduct him o’er the main, And glad his eyes with his paternal reign, The lofty palace, and the large domain."
4308,"For Peleus breathes no more the vital air; Or drags a wretched life of age and care, But till the news of my sad fate invades His hastening soul, and sinks him to the shades.”  Sighing he said: his grief the heroes join’d, Each stole a tear for what he left behind."
4309,"Their mingled grief the sire of heaven survey’d, And thus with pity to his blue-eyed maid:  “Is then Achilles now no more thy care, And dost thou thus desert the great in war?"
4310,"Lo, where yon sails their canvas wings extend, All comfortless he sits, and wails his friend: Ere thirst and want his forces have oppress’d, Haste and infuse ambrosia in his breast.”  He spoke; and sudden, at the word of Jove, Shot the descending goddess from above."
4311,"So swift through ether the shrill harpy springs, The wide air floating to her ample wings, To great Achilles she her flight address’d, And pour’d divine ambrosia in his breast,[259] With nectar sweet, (refection of the gods!)"
4312,"Then, swift ascending, sought the bright abodes."
4313,"Now issued from the ships the warrior-train, And like a deluge pour’d upon the plain."
4314,"As when the piercing blasts of Boreas blow, And scatter o’er the fields the driving snow; From dusky clouds the fleecy winter flies, Whose dazzling lustre whitens all the skies: So helms succeeding helms, so shields from shields, Catch the quick beams, and brighten all the fields; Broad glittering breastplates, spears with pointed rays, Mix in one stream, reflecting blaze on blaze; Thick beats the centre as the coursers bound; With splendour flame the skies, and laugh the fields around,  Full in the midst, high-towering o’er the rest, His limbs in arms divine Achilles dress’d; Arms which the father of the fire bestow’d, Forged on the eternal anvils of the god."
4315,"Grief and revenge his furious heart inspire, His glowing eyeballs roll with living fire; He grinds his teeth, and furious with delay O’erlooks the embattled host, and hopes the bloody day."
4316,"The silver cuishes first his thighs infold; Then o’er his breast was braced the hollow gold; The brazen sword a various baldric tied, That, starr’d with gems, hung glittering at his side; And, like the moon, the broad refulgent shield Blazed with long rays, and gleam’d athwart the field."
4317,"So to night-wandering sailors, pale with fears, Wide o’er the watery waste, a light appears, Which on the far-seen mountain blazing high, Streams from some lonely watch-tower to the sky: With mournful eyes they gaze, and gaze again; Loud howls the storm, and drives them o’er the main."
4318,"Next, his high head the helmet graced; behind The sweepy crest hung floating in the wind: Like the red star, that from his flaming hair Shakes down diseases, pestilence, and war; So stream’d the golden honours from his head, Trembled the sparkling plumes, and the loose glories shed."
4319,"The chief beholds himself with wondering eyes; His arms he poises, and his motions tries; Buoy’d by some inward force, he seems to swim, And feels a pinion lifting every limb."
4320,"And now he shakes his great paternal spear, Ponderous and huge, which not a Greek could rear, From Pelion’s cloudy top an ash entire Old Chiron fell’d, and shaped it for his sire; A spear which stern Achilles only wields, The death of heroes, and the dread of fields."
4321,"Automedon and Alcimus prepare The immortal coursers, and the radiant car; (The silver traces sweeping at their side;) Their fiery mouths resplendent bridles tied; The ivory-studded reins, return’d behind, Waved o’er their backs, and to the chariot join’d."
4322,"The charioteer then whirl’d the lash around, And swift ascended at one active bound."
4323,"All bright in heavenly arms, above his squire Achilles mounts, and sets the field on fire; Not brighter Phœbus in the ethereal way Flames from his chariot, and restores the day."
4324,"High o’er the host, all terrible he stands, And thunders to his steeds these dread commands:  “Xanthus and Balius!"
4325,"of Podarges’ strain, (Unless ye boast that heavenly race in vain,) Be swift, be mindful of the load ye bear, And learn to make your master more your care: Through falling squadrons bear my slaughtering sword, Nor, as ye left Patroclus, leave your lord.”  The generous Xanthus, as the words he said, Seem’d sensible of woe, and droop’d his head: Trembling he stood before the golden wain, And bow’d to dust the honours of his mane."
4326,"When, strange to tell!"
4327,"(so Juno will’d) he broke Eternal silence, and portentous spoke."
4328,“Achilles!
4329,yes!
4330,"this day at least we bear Thy rage in safety through the files of war: But come it will, the fatal time must come, Not ours the fault, but God decrees thy doom."
4331,"Not through our crime, or slowness in the course, Fell thy Patroclus, but by heavenly force; The bright far-shooting god who gilds the day (Confess’d we saw him) tore his arms away."
4332,"No—could our swiftness o’er the winds prevail, Or beat the pinions of the western gale, All were in vain—the Fates thy death demand, Due to a mortal and immortal hand.”  Then ceased for ever, by the Furies tied, His fateful voice."
4333,The intrepid chief replied With unabated rage—“So let it be!
4334,Portents and prodigies are lost on me.
4335,"I know my fate: to die, to see no more My much-loved parents, and my native shore— Enough—when heaven ordains, I sink in night: Now perish Troy!” He said, and rush’d to fight."
4336,[Illustration: ] HERCULES     BOOK XX.
4337,ARGUMENT.
4338,"THE BATTLE OF THE GODS, AND THE ACTS OF ACHILLES."
4339,"Jupiter, upon Achilles’ return to the battle, calls a council of the gods, and permits them to assist either party."
4340,"The terrors of the combat described, when the deities are engaged."
4341,Apollo encourages Æneas to meet Achilles.
4342,"After a long conversation, these two heroes encounter; but Æneas is preserved by the assistance of Neptune."
4343,"Achilles falls upon the rest of the Trojans, and is upon the point of killing Hector, but Apollo conveys him away in a cloud."
4344,Achilles pursues the Trojans with a great slaughter.
4345,The same day continues.
4346,The scene is in the field before Troy.
4347,"Thus round Pelides breathing war and blood Greece, sheathed in arms, beside her vessels stood; While near impending from a neighbouring height, Troy’s black battalions wait the shock of fight."
4348,"Then Jove to Themis gives command, to call The gods to council in the starry hall: Swift o’er Olympus’ hundred hills she flies, And summons all the senate of the skies."
4349,"These shining on, in long procession come To Jove’s eternal adamantine dome."
4350,"Not one was absent, not a rural power That haunts the verdant gloom, or rosy bower; Each fair-hair’d dryad of the shady wood, Each azure sister of the silver flood; All but old Ocean, hoary sire!"
4351,who keeps His ancient seat beneath the sacred deeps.
4352,"On marble thrones, with lucid columns crown’d, (The work of Vulcan,) sat the powers around."
4353,"Even he whose trident sways the watery reign Heard the loud summons, and forsook the main, Assumed his throne amid the bright abodes, And question’d thus the sire of men and gods:  “What moves the god who heaven and earth commands, And grasps the thunder in his awful hands, Thus to convene the whole ethereal state?"
4354,Is Greece and Troy the subject in debate?
4355,"Already met, the louring hosts appear, And death stands ardent on the edge of war.”  “’Tis true (the cloud-compelling power replies) This day we call the council of the skies In care of human race; even Jove’s own eye Sees with regret unhappy mortals die."
4356,"Far on Olympus’ top in secret state Ourself will sit, and see the hand of fate Work out our will."
4357,Celestial powers!
4358,"descend, And as your minds direct, your succour lend To either host."
4359,"Troy soon must lie o’erthrown, If uncontroll’d Achilles fights alone: Their troops but lately durst not meet his eyes; What can they now, if in his rage he rise?"
4360,"Assist them, gods!"
4361,"or Ilion’s sacred wall May fall this day, though fate forbids the fall.” He said, and fired their heavenly breasts with rage."
4362,"On adverse parts the warring gods engage: Heaven’s awful queen; and he whose azure round Girds the vast globe; the maid in arms renown’d; Hermes, of profitable arts the sire; And Vulcan, the black sovereign of the fire: These to the fleet repair with instant flight; The vessels tremble as the gods alight."
4363,"In aid of Troy, Latona, Phœbus came, Mars fiery-helm’d, the laughter-loving dame, Xanthus, whose streams in golden currents flow, And the chaste huntress of the silver bow."
4364,"Ere yet the gods their various aid employ, Each Argive bosom swell’d with manly joy, While great Achilles (terror of the plain), Long lost to battle, shone in arms again."
4365,"Dreadful he stood in front of all his host; Pale Troy beheld, and seem’d already lost; Her bravest heroes pant with inward fear, And trembling see another god of war."
4366,"But when the powers descending swell’d the fight, Then tumult rose: fierce rage and pale affright Varied each face: then Discord sounds alarms, Earth echoes, and the nations rush to arms."
4367,"Now through the trembling shores Minerva calls, And now she thunders from the Grecian walls."
4368,"Mars hovering o’er his Troy, his terror shrouds In gloomy tempests, and a night of clouds: Now through each Trojan heart he fury pours With voice divine, from Ilion’s topmost towers: Now shouts to Simois, from her beauteous hill; The mountain shook, the rapid stream stood still."
4369,"Above, the sire of gods his thunder rolls, And peals on peals redoubled rend the poles."
4370,"Beneath, stern Neptune shakes the solid ground; The forests wave, the mountains nod around; Through all their summits tremble Ida’s woods, And from their sources boil her hundred floods."
4371,"Troy’s turrets totter on the rocking plain, And the toss’d navies beat the heaving main."
4372,"Deep in the dismal regions of the dead,[260] The infernal monarch rear’d his horrid head, Leap’d from his throne, lest Neptune’s arm should lay His dark dominions open to the day, And pour in light on Pluto’s drear abodes, Abhorr’d by men, and dreadful even to gods."
4373,"[261]   [Illustration: ] THE GODS DESCENDING TO BATTLE   Such war the immortals wage; such horrors rend The world’s vast concave, when the gods contend."
4374,"First silver-shafted Phœbus took the plain Against blue Neptune, monarch of the main."
4375,"The god of arms his giant bulk display’d, Opposed to Pallas, war’s triumphant maid."
4376,Against Latona march’d the son of May.
4377,"The quiver’d Dian, sister of the day, (Her golden arrows sounding at her side,) Saturnia, majesty of heaven, defied."
4378,"With fiery Vulcan last in battle stands The sacred flood that rolls on golden sands; Xanthus his name with those of heavenly birth, But called Scamander by the sons of earth."
4379,"While thus the gods in various league engage, Achilles glow’d with more than mortal rage: Hector he sought; in search of Hector turn’d His eyes around, for Hector only burn’d; And burst like lightning through the ranks, and vow’d To glut the god of battles with his blood."
4380,"Æneas was the first who dared to stay; Apollo wedged him in the warrior’s way, But swell’d his bosom with undaunted might, Half-forced and half-persuaded to the fight."
4381,"Like young Lycaon, of the royal line, In voice and aspect, seem’d the power divine; And bade the chief reflect, how late with scorn In distant threats he braved the goddess-born."
4382,"Then thus the hero of Anchises’ strain: “To meet Pelides you persuade in vain: Already have I met, nor void of fear Observed the fury of his flying spear; From Ida’s woods he chased us to the field, Our force he scattered, and our herds he kill’d; Lyrnessus, Pedasus in ashes lay; But (Jove assisting) I survived the day: Else had I sunk oppress’d in fatal fight By fierce Achilles and Minerva’s might."
4383,"Where’er he moved, the goddess shone before, And bathed his brazen lance in hostile gore."
4384,What mortal man Achilles can sustain?
4385,"The immortals guard him through the dreadful plain, And suffer not his dart to fall in vain."
4386,"Were God my aid, this arm should check his power, Though strong in battle as a brazen tower.”  To whom the son of Jove: “That god implore, And be what great Achilles was before."
4387,"From heavenly Venus thou deriv’st thy strain, And he but from a sister of the main; An aged sea-god father of his line; But Jove himself the sacred source of thine."
4388,"Then lift thy weapon for a noble blow, Nor fear the vaunting of a mortal foe.”  This said, and spirit breathed into his breast, Through the thick troops the embolden’d hero press’d: His venturous act the white-arm’d queen survey’d, And thus, assembling all the powers, she said:  “Behold an action, gods!"
4389,"that claims your care, Lo great Æneas rushing to the war!"
4390,"Against Pelides he directs his course, Phœbus impels, and Phœbus gives him force."
4391,"Restrain his bold career; at least, to attend Our favour’d hero, let some power descend."
4392,"To guard his life, and add to his renown, We, the great armament of heaven, came down."
4393,"Hereafter let him fall, as Fates design, That spun so short his life’s illustrious line:[262] But lest some adverse god now cross his way, Give him to know what powers assist this day: For how shall mortal stand the dire alarms, When heaven’s refulgent host appear in arms?”[263]  Thus she; and thus the god whose force can make The solid globe’s eternal basis shake: “Against the might of man, so feeble known, Why should celestial powers exert their own?"
4394,"Suffice from yonder mount to view the scene, And leave to war the fates of mortal men."
4395,"But if the armipotent, or god of light, Obstruct Achilles, or commence the fight, Thence on the gods of Troy we swift descend: Full soon, I doubt not, shall the conflict end; And these, in ruin and confusion hurl’d, Yield to our conquering arms the lower world.”  Thus having said, the tyrant of the sea, Coerulean Neptune, rose, and led the way."
4396,"Advanced upon the field there stood a mound Of earth congested, wall’d, and trench’d around; In elder times to guard Alcides made, (The work of Trojans, with Minerva’s aid,) What time a vengeful monster of the main Swept the wide shore, and drove him to the plain."
4397,"Here Neptune and the gods of Greece repair, With clouds encompass’d, and a veil of air: The adverse powers, around Apollo laid, Crown the fair hills that silver Simois shade."
4398,"In circle close each heavenly party sat, Intent to form the future scheme of fate; But mix not yet in fight, though Jove on high Gives the loud signal, and the heavens reply."
4399,"Meanwhile the rushing armies hide the ground; The trampled centre yields a hollow sound: Steeds cased in mail, and chiefs in armour bright, The gleaming champaign glows with brazen light."
4400,"Amid both hosts (a dreadful space) appear, There great Achilles; bold Æneas, here."
4401,"With towering strides Æneas first advanced; The nodding plumage on his helmet danced: Spread o’er his breast the fencing shield he bore, And, so he moved, his javelin flamed before."
4402,"Not so Pelides; furious to engage, He rush’d impetuous."
4403,"Such the lion’s rage, Who viewing first his foes with scornful eyes, Though all in arms the peopled city rise, Stalks careless on, with unregarding pride; Till at the length, by some brave youth defied, To his bold spear the savage turns alone, He murmurs fury with a hollow groan; He grins, he foams, he rolls his eyes around, Lash’d by his tail his heaving sides resound; He calls up all his rage; he grinds his teeth, Resolved on vengeance, or resolved on death."
4404,"So fierce Achilles on Æneas flies; So stands Æneas, and his force defies."
4405,"Ere yet the stern encounter join’d, begun The seed of Thetis thus to Venus’ son:  “Why comes Æneas through the ranks so far?"
4406,"Seeks he to meet Achilles’ arm in war, In hope the realms of Priam to enjoy, And prove his merits to the throne of Troy?"
4407,"Grant that beneath thy lance Achilles dies, The partial monarch may refuse the prize; Sons he has many; those thy pride may quell: And ’tis his fault to love those sons too well, Or, in reward of thy victorious hand, Has Troy proposed some spacious tract of land, An ample forest, or a fair domain, Of hills for vines, and arable for grain?"
4408,"Even this, perhaps, will hardly prove thy lot."
4409,But can Achilles be so soon forgot?
4410,"Once (as I think) you saw this brandish’d spear, And then the great Æneas seem’d to fear: With hearty haste from Ida’s mount he fled, Nor, till he reach’d Lyrnessus, turn’d his head."
4411,"Her lofty walls not long our progress stay’d; Those, Pallas, Jove, and we, in ruins laid: In Grecian chains her captive race were cast; ’Tis true, the great Æneas fled too fast."
4412,"Defrauded of my conquest once before, What then I lost, the gods this day restore."
4413,"Go; while thou may’st, avoid the threaten’d fate; Fools stay to feel it, and are wise too late.”  To this Anchises’ son: “Such words employ To one that fears thee, some unwarlike boy; Such we disdain; the best may be defied With mean reproaches, and unmanly pride; Unworthy the high race from which we came Proclaim’d so loudly by the voice of fame: Each from illustrious fathers draws his line; Each goddess-born; half human, half divine."
4414,"Thetis’ this day, or Venus’ offspring dies, And tears shall trickle from celestial eyes: For when two heroes, thus derived, contend, ’Tis not in words the glorious strife can end."
4415,"If yet thou further seek to learn my birth (A tale resounded through the spacious earth) Hear how the glorious origin we prove From ancient Dardanus, the first from Jove: Dardania’s walls he raised; for Ilion, then, (The city since of many-languaged men,) Was not."
4416,The natives were content to till The shady foot of Ida’s fountful hill.
4417,"[264] From Dardanus great Erichthonius springs, The richest, once, of Asia’s wealthy kings; Three thousand mares his spacious pastures bred, Three thousand foals beside their mothers fed."
4418,"Boreas, enamour’d of the sprightly train, Conceal’d his godhead in a flowing mane, With voice dissembled to his loves he neigh’d, And coursed the dappled beauties o’er the mead: Hence sprung twelve others of unrivall’d kind, Swift as their mother mares, and father wind."
4419,"These lightly skimming, when they swept the plain, Nor plied the grass, nor bent the tender grain; And when along the level seas they flew,[265] Scarce on the surface curl’d the briny dew."
4420,"Such Erichthonius was: from him there came The sacred Tros, of whom the Trojan name."
4421,"Three sons renown’d adorn’d his nuptial bed, Ilus, Assaracus, and Ganymed: The matchless Ganymed, divinely fair, Whom heaven, enamour’d, snatch’d to upper air, To bear the cup of Jove (ethereal guest, The grace and glory of the ambrosial feast)."
4422,"The two remaining sons the line divide: First rose Laomedon from Ilus’ side; From him Tithonus, now in cares grown old, And Priam, bless’d with Hector, brave and bold; Clytius and Lampus, ever-honour’d pair; And Hicetaon, thunderbolt of war."
4423,"From great Assaracus sprang Capys, he Begat Anchises, and Anchises me."
4424,"Such is our race: ’tis fortune gives us birth, But Jove alone endues the soul with worth: He, source of power and might!"
4425,"with boundless sway, All human courage gives, or takes away."
4426,"Long in the field of words we may contend, Reproach is infinite, and knows no end, Arm’d or with truth or falsehood, right or wrong; So voluble a weapon is the tongue; Wounded, we wound; and neither side can fail, For every man has equal strength to rail: Women alone, when in the streets they jar, Perhaps excel us in this wordy war; Like us they stand, encompass’d with the crowd, And vent their anger impotent and loud."
4427,"Cease then—Our business in the field of fight Is not to question, but to prove our might."
4428,"To all those insults thou hast offer’d here, Receive this answer: ’tis my flying spear.”  He spoke."
4429,"With all his force the javelin flung, Fix’d deep, and loudly in the buckler rung."
4430,"Far on his outstretch’d arm, Pelides held (To meet the thundering lance) his dreadful shield, That trembled as it stuck; nor void of fear Saw, ere it fell, the immeasurable spear."
4431,His fears were vain; impenetrable charms Secured the temper of the ethereal arms.
4432,"Through two strong plates the point its passage held, But stopp’d, and rested, by the third repell’d."
4433,"Five plates of various metal, various mould, Composed the shield; of brass each outward fold, Of tin each inward, and the middle gold: There stuck the lance."
4434,"Then rising ere he threw, The forceful spear of great Achilles flew, And pierced the Dardan shield’s extremest bound, Where the shrill brass return’d a sharper sound: Through the thin verge the Pelean weapon glides, And the slight covering of expanded hides."
4435,"Æneas his contracted body bends, And o’er him high the riven targe extends, Sees, through its parting plates, the upper air, And at his back perceives the quivering spear: A fate so near him, chills his soul with fright; And swims before his eyes the many-colour’d light."
4436,"Achilles, rushing in with dreadful cries, Draws his broad blade, and at Æneas flies: Æneas rousing as the foe came on, With force collected, heaves a mighty stone: A mass enormous!"
4437,which in modern days No two of earth’s degenerate sons could raise.
4438,"But ocean’s god, whose earthquakes rock the ground Saw the distress, and moved the powers around:  “Lo!"
4439,"on the brink of fate Æneas stands, An instant victim to Achilles’ hands; By Phœbus urged; but Phœbus has bestow’d His aid in vain: the man o’erpowers the god."
4440,And can ye see this righteous chief atone With guiltless blood for vices not his own?
4441,"To all the gods his constant vows were paid; Sure, though he wars for Troy, he claims our aid."
4442,"Fate wills not this; nor thus can Jove resign The future father of the Dardan line:[266] The first great ancestor obtain’d his grace, And still his love descends on all the race: For Priam now, and Priam’s faithless kind, At length are odious to the all-seeing mind; On great Æneas shall devolve the reign, And sons succeeding sons the lasting line sustain.”  The great earth-shaker thus: to whom replies The imperial goddess with the radiant eyes: “Good as he is, to immolate or spare The Dardan prince, O Neptune!"
4443,"be thy care; Pallas and I, by all that gods can bind, Have sworn destruction to the Trojan kind; Not even an instant to protract their fate, Or save one member of the sinking state; Till her last flame be quench’d with her last gore, And even her crumbling ruins are no more.”  The king of ocean to the fight descends, Through all the whistling darts his course he bends, Swift interposed between the warrior flies, And casts thick darkness o’er Achilles’ eyes."
4444,"[267] From great Æneas’ shield the spear he drew, And at his master’s feet the weapon threw."
4445,"That done, with force divine he snatch’d on high The Dardan prince, and bore him through the sky, Smooth-gliding without step, above the heads Of warring heroes, and of bounding steeds: Till at the battle’s utmost verge they light, Where the slow Caucans close the rear of fight."
4446,"The godhead there (his heavenly form confess’d) With words like these the panting chief address’d:  “What power, O prince!"
4447,"with force inferior far, Urged thee to meet Achilles’ arm in war?"
4448,"Henceforth beware, nor antedate thy doom, Defrauding fate of all thy fame to come."
4449,"But when the day decreed (for come it must) Shall lay this dreadful hero in the dust, Let then the furies of that arm be known, Secure no Grecian force transcends thy own.”  With that, he left him wondering as he lay, Then from Achilles chased the mist away: Sudden, returning with a stream of light, The scene of war came rushing on his sight."
4450,"Then thus, amazed; “What wonders strike my mind!"
4451,"My spear, that parted on the wings of wind, Laid here before me!"
4452,"and the Dardan lord, That fell this instant, vanish’d from my sword!"
4453,"I thought alone with mortals to contend, But powers celestial sure this foe defend."
4454,"Great as he is, our arms he scarce will try, Content for once, with all his gods, to fly."
4455,"Now then let others bleed.” This said, aloud He vents his fury and inflames the crowd: “O Greeks!"
4456,"(he cries, and every rank alarms) Join battle, man to man, and arms to arms!"
4457,"’Tis not in me, though favour’d by the sky, To mow whole troops, and make whole armies fly: No god can singly such a host engage, Not Mars himself, nor great Minerva’s rage."
4458,"But whatsoe’er Achilles can inspire, Whate’er of active force, or acting fire; Whate’er this heart can prompt, or hand obey; All, all Achilles, Greeks!"
4459,is yours to-day.
4460,"Through yon wide host this arm shall scatter fear, And thin the squadrons with my single spear.”  He said: nor less elate with martial joy, The godlike Hector warm’d the troops of Troy: “Trojans, to war!"
4461,"Think, Hector leads you on; Nor dread the vaunts of Peleus’ haughty son."
4462,Deeds must decide our fate.
4463,"E’en these with words Insult the brave, who tremble at their swords: The weakest atheist-wretch all heaven defies, But shrinks and shudders when the thunder flies."
4464,"Nor from yon boaster shall your chief retire, Not though his heart were steel, his hands were fire; That fire, that steel, your Hector should withstand, And brave that vengeful heart, that dreadful hand.”  Thus (breathing rage through all) the hero said; A wood of lances rises round his head, Clamours on clamours tempest all the air, They join, they throng, they thicken to the war."
4465,"But Phœbus warns him from high heaven to shun The single fight with Thetis’ godlike son; More safe to combat in the mingled band, Nor tempt too near the terrors of his hand."
4466,"He hears, obedient to the god of light, And, plunged within the ranks, awaits the fight."
4467,"Then fierce Achilles, shouting to the skies, On Troy’s whole force with boundless fury flies."
4468,"First falls Iphytion, at his army’s head; Brave was the chief, and brave the host he led; From great Otrynteus he derived his blood, His mother was a Nais, of the flood; Beneath the shades of Tmolus, crown’d with snow, From Hyde’s walls he ruled the lands below."
4469,"Fierce as he springs, the sword his head divides: The parted visage falls on equal sides: With loud-resounding arms he strikes the plain; While thus Achilles glories o’er the slain:  “Lie there, Otryntides!"
4470,"the Trojan earth Receives thee dead, though Gygae boast thy birth; Those beauteous fields where Hyllus’ waves are roll’d, And plenteous Hermus swells with tides of gold, Are thine no more.”—The insulting hero said, And left him sleeping in eternal shade."
4471,"The rolling wheels of Greece the body tore, And dash’d their axles with no vulgar gore."
4472,"Demoleon next, Antenor’s offspring, laid Breathless in dust, the price of rashness paid."
4473,"The impatient steel with full-descending sway Forced through his brazen helm its furious way, Resistless drove the batter’d skull before, And dash’d and mingled all the brains with gore."
4474,"This sees Hippodamas, and seized with fright, Deserts his chariot for a swifter flight: The lance arrests him: an ignoble wound The panting Trojan rivets to the ground."
4475,"He groans away his soul: not louder roars, At Neptune’s shrine on Helicè’s high shores, The victim bull; the rocks re-bellow round, And ocean listens to the grateful sound."
4476,"Then fell on Polydore his vengeful rage,[268] The youngest hope of Priam’s stooping age: (Whose feet for swiftness in the race surpass’d:) Of all his sons, the dearest, and the last."
4477,"To the forbidden field he takes his flight, In the first folly of a youthful knight, To vaunt his swiftness wheels around the plain, But vaunts not long, with all his swiftness slain: Struck where the crossing belts unite behind, And golden rings the double back-plate join’d Forth through the navel burst the thrilling steel; And on his knees with piercing shrieks he fell; The rushing entrails pour’d upon the ground His hands collect; and darkness wraps him round."
4478,"When Hector view’d, all ghastly in his gore, Thus sadly slain the unhappy Polydore, A cloud of sorrow overcast his sight, His soul no longer brook’d the distant fight: Full in Achilles’ dreadful front he came, And shook his javelin like a waving flame."
4479,"The son of Peleus sees, with joy possess’d, His heart high-bounding in his rising breast."
4480,"“And, lo!"
4481,"the man on whom black fates attend; The man, that slew Achilles, is his friend!"
4482,"No more shall Hector’s and Pelides’ spear Turn from each other in the walks of war.”— Then with revengeful eyes he scann’d him o’er: “Come, and receive thy fate!” He spake no more."
4483,"Hector, undaunted, thus: “Such words employ To one that dreads thee, some unwarlike boy: Such we could give, defying and defied, Mean intercourse of obloquy and pride!"
4484,"I know thy force to mine superior far; But heaven alone confers success in war: Mean as I am, the gods may guide my dart, And give it entrance in a braver heart.”  Then parts the lance: but Pallas’ heavenly breath Far from Achilles wafts the winged death: The bidden dart again to Hector flies, And at the feet of its great master lies."
4485,"Achilles closes with his hated foe, His heart and eyes with flaming fury glow: But present to his aid, Apollo shrouds The favour’d hero in a veil of clouds."
4486,"Thrice struck Pelides with indignant heart, Thrice in impassive air he plunged the dart; The spear a fourth time buried in the cloud."
4487,"He foams with fury, and exclaims aloud:  “Wretch!"
4488,"thou hast ’scaped again; once more thy flight Has saved thee, and the partial god of light."
4489,"But long thou shalt not thy just fate withstand, If any power assist Achilles’ hand."
4490,Fly then inglorious!
4491,"but thy flight this day Whole hecatombs of Trojan ghosts shall pay.”  With that, he gluts his rage on numbers slain: Then Dryops tumbled to the ensanguined plain, Pierced through the neck: he left him panting there, And stopp’d Demuchus, great Philetor’s heir."
4492,Gigantic chief!
4493,"deep gash’d the enormous blade, And for the soul an ample passage made."
4494,"Laoganus and Dardanus expire, The valiant sons of an unhappy sire; Both in one instant from the chariot hurl’d, Sunk in one instant to the nether world: This difference only their sad fates afford That one the spear destroy’d, and one the sword."
4495,"Nor less unpitied, young Alastor bleeds; In vain his youth, in vain his beauty pleads; In vain he begs thee, with a suppliant’s moan, To spare a form, an age so like thy own!"
4496,Unhappy boy!
4497,"no prayer, no moving art, E’er bent that fierce, inexorable heart!"
4498,"While yet he trembled at his knees, and cried, The ruthless falchion oped his tender side; The panting liver pours a flood of gore That drowns his bosom till he pants no more."
4499,"Through Mulius’ head then drove the impetuous spear: The warrior falls, transfix’d from ear to ear."
4500,"Thy life, Echeclus!"
4501,"next the sword bereaves, Deep though the front the ponderous falchion cleaves; Warm’d in the brain the smoking weapon lies, The purple death comes floating o’er his eyes."
4502,"Then brave Deucalion died: the dart was flung Where the knit nerves the pliant elbow strung; He dropp’d his arm, an unassisting weight, And stood all impotent, expecting fate: Full on his neck the falling falchion sped, From his broad shoulders hew’d his crested head: Forth from the bone the spinal marrow flies, And, sunk in dust, the corpse extended lies."
4503,"Rhigmas, whose race from fruitful Thracia came, (The son of Pierus, an illustrious name,) Succeeds to fate: the spear his belly rends; Prone from his car the thundering chief descends."
4504,"The squire, who saw expiring on the ground His prostrate master, rein’d the steeds around; His back, scarce turn’d, the Pelian javelin gored, And stretch’d the servant o’er his dying lord."
